epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554151968134,2019-04-01T16.52.48.134,142.880,0.232,-0.578,-0.260
1554151968214,2019-04-01T16.52.48.214,142.960,0.314,-0.601,-0.343
1554151968294,2019-04-01T16.52.48.294,143.040,0.393,-1.199,-0.443
1554151968374,2019-04-01T16.52.48.374,143.120,0.337,-1.403,-0.540
1554151968454,2019-04-01T16.52.48.454,143.200,0.240,-0.760,-0.364
1554151968534,2019-04-01T16.52.48.534,143.280,0.086,-0.583,-0.414
1554151968614,2019-04-01T16.52.48.614,143.360,0.186,-0.841,-0.402
1554151968694,2019-04-01T16.52.48.694,143.440,0.295,-0.682,-0.152
1554151968774,2019-04-01T16.52.48.774,143.520,0.282,-0.392,-0.235
1554151968854,2019-04-01T16.52.48.854,143.600,0.608,-1.392,-0.287
1554151968934,2019-04-01T16.52.48.934,143.680,0.652,-1.282,-0.389
1554151969014,2019-04-01T16.52.49.014,143.760,0.379,-0.735,-0.137
1554151969094,2019-04-01T16.52.49.094,143.840,0.350,-0.615,-0.282
1554151969174,2019-04-01T16.52.49.174,143.920,0.382,-0.642,-0.407
1554151969254,2019-04-01T16.52.49.254,144.000,0.007,-0.186,-0.324
1554151969334,2019-04-01T16.52.49.334,144.080,-0.404,0.100,-0.522
1554151969414,2019-04-01T16.52.49.414,144.160,-0.239,-0.782,-1.535
1554151969494,2019-04-01T16.52.49.494,144.240,0.235,-0.933,-1.172
1554151969574,2019-04-01T16.52.49.574,144.320,0.238,-0.783,-0.512
1554151969654,2019-04-01T16.52.49.654,144.400,0.578,0.198,-0.336
1554151969734,2019-04-01T16.52.49.734,144.480,0.477,0.338,-0.154
1554151969814,2019-04-01T16.52.49.814,144.560,0.938,-0.414,-0.750
1554151969894,2019-04-01T16.52.49.894,144.640,1.396,-0.295,-1.147
1554151969974,2019-04-01T16.52.49.974,144.720,1.754,0.306,-0.133
1554151970054,2019-04-01T16.52.50.054,144.800,1.327,1.090,1.907
1554151970134,2019-04-01T16.52.50.134,144.880,-0.289,-0.605,0.803
1554151970214,2019-04-01T16.52.50.214,144.960,-0.195,-0.367,1.022
1554151970294,2019-04-01T16.52.50.294,145.040,0.416,0.131,1.130
1554151970374,2019-04-01T16.52.50.374,145.120,0.305,0.060,0.985
1554151970454,2019-04-01T16.52.50.454,145.200,0.328,-0.013,0.912
1554151970534,2019-04-01T16.52.50.534,145.280,0.500,-0.046,0.835
1554151970614,2019-04-01T16.52.50.614,145.360,0.622,-0.015,0.861
1554151970694,2019-04-01T16.52.50.694,145.440,0.601,0.020,0.880
1554151970774,2019-04-01T16.52.50.774,145.520,0.540,0.047,0.816
1554151970854,2019-04-01T16.52.50.854,145.600,0.568,0.031,0.855
1554151970934,2019-04-01T16.52.50.934,145.680,0.616,-0.006,0.826
1554151971014,2019-04-01T16.52.51.014,145.760,0.542,0.080,0.848
1554151971094,2019-04-01T16.52.51.094,145.840,0.549,-0.162,0.812
1554151971174,2019-04-01T16.52.51.174,145.920,0.496,-0.033,0.893
1554151971254,2019-04-01T16.52.51.254,146.000,0.539,0.065,0.833
1554151971334,2019-04-01T16.52.51.334,146.080,0.542,-0.023,0.859
1554151971414,2019-04-01T16.52.51.414,146.160,0.539,-0.039,0.849
1554151971494,2019-04-01T16.52.51.494,146.240,0.541,-0.031,0.860
1554151971574,2019-04-01T16.52.51.574,146.320,0.511,0.016,0.854
1554151971654,2019-04-01T16.52.51.654,146.400,0.533,0.009,0.855
1554151971734,2019-04-01T16.52.51.734,146.480,0.531,-0.014,0.855
1554151971814,2019-04-01T16.52.51.814,146.560,0.527,-0.007,0.854
1554151971894,2019-04-01T16.52.51.894,146.640,0.535,0.003,0.860
1554151971974,2019-04-01T16.52.51.974,146.720,0.523,-0.002,0.848
1554151972054,2019-04-01T16.52.52.054,146.800,0.532,-0.017,0.858
1554151972134,2019-04-01T16.52.52.134,146.880,0.546,-0.018,0.856
1554151972214,2019-04-01T16.52.52.214,146.960,0.524,0.013,0.853
1554151972294,2019-04-01T16.52.52.294,147.040,0.527,-0.009,0.868
1554151972374,2019-04-01T16.52.52.374,147.120,0.577,-0.026,0.826
1554151972454,2019-04-01T16.52.52.454,147.200,0.616,-0.007,0.866
1554151972534,2019-04-01T16.52.52.534,147.280,0.614,-0.015,0.848
1554151972614,2019-04-01T16.52.52.614,147.360,0.741,-0.003,0.760
1554151972694,2019-04-01T16.52.52.694,147.440,0.854,0.009,0.548
1554151972774,2019-04-01T16.52.52.774,147.520,0.985,0.016,0.390
1554151972854,2019-04-01T16.52.52.854,147.600,1.009,-0.051,0.289
1554151972934,2019-04-01T16.52.52.934,147.680,1.041,-0.101,0.179
1554151973014,2019-04-01T16.52.53.014,147.760,1.046,-0.108,0.208
1554151973094,2019-04-01T16.52.53.094,147.840,0.922,-0.163,0.036
1554151973174,2019-04-01T16.52.53.174,147.920,0.792,-0.250,-0.208
1554151973254,2019-04-01T16.52.53.254,148.000,0.828,-0.439,-0.382
1554151973334,2019-04-01T16.52.53.334,148.080,0.637,-0.553,-0.365
1554151973414,2019-04-01T16.52.53.414,148.160,0.410,-0.522,-0.452
1554151973494,2019-04-01T16.52.53.494,148.240,0.219,-0.482,-0.650
1554151973574,2019-04-01T16.52.53.574,148.320,0.334,-0.623,-1.132
1554151973654,2019-04-01T16.52.53.654,148.400,0.278,-0.731,-0.943
1554151973734,2019-04-01T16.52.53.734,148.480,0.489,-0.662,-0.899
1554151973814,2019-04-01T16.52.53.814,148.560,0.770,-0.697,-0.838
1554151973894,2019-04-01T16.52.53.894,148.640,0.724,-0.729,-0.812
1554151973974,2019-04-01T16.52.53.974,148.720,0.722,-0.414,-0.676
1554151974054,2019-04-01T16.52.54.054,148.800,0.751,-0.152,-0.630
1554151974134,2019-04-01T16.52.54.134,148.880,1.001,-0.024,-0.479
1554151974214,2019-04-01T16.52.54.214,148.960,0.730,-0.310,-0.629
1554151974294,2019-04-01T16.52.54.294,149.040,0.445,-0.550,-0.455
1554151974374,2019-04-01T16.52.54.374,149.120,0.471,-0.545,-0.298
1554151974454,2019-04-01T16.52.54.454,149.200,0.331,-0.499,-0.267
1554151974534,2019-04-01T16.52.54.534,149.280,0.274,-0.594,-0.221
1554151974614,2019-04-01T16.52.54.614,149.360,0.468,-0.826,-0.445
1554151974694,2019-04-01T16.52.54.694,149.440,0.552,-0.931,-0.731
1554151974774,2019-04-01T16.52.54.774,149.520,0.382,-0.810,-0.861
1554151974854,2019-04-01T16.52.54.854,149.600,0.510,-0.617,-1.064
1554151974934,2019-04-01T16.52.54.934,149.680,0.253,-0.647,-0.918
1554151975014,2019-04-01T16.52.55.014,149.760,0.042,-0.665,-0.919
1554151975094,2019-04-01T16.52.55.094,149.840,0.178,-0.493,-0.888
1554151975174,2019-04-01T16.52.55.174,149.920,0.167,-0.628,-0.761
1554151975254,2019-04-01T16.52.55.254,150.000,0.193,-0.837,-0.762
1554151975334,2019-04-01T16.52.55.334,150.080,0.179,-0.895,-0.531
1554151975414,2019-04-01T16.52.55.414,150.160,0.236,-0.778,-0.421
1554151975494,2019-04-01T16.52.55.494,150.240,0.251,-0.761,-0.371
1554151975574,2019-04-01T16.52.55.574,150.320,0.265,-0.860,-0.172
1554151975654,2019-04-01T16.52.55.654,150.400,0.256,-0.726,-0.312
1554151975734,2019-04-01T16.52.55.734,150.480,0.402,-0.463,-0.415
1554151975814,2019-04-01T16.52.55.814,150.560,0.411,-0.451,-0.148
1554151975894,2019-04-01T16.52.55.894,150.640,0.562,-0.320,-0.282
1554151975974,2019-04-01T16.52.55.974,150.720,0.929,-0.919,-0.911
1554151976054,2019-04-01T16.52.56.054,150.800,1.155,-1.094,-0.413
1554151976134,2019-04-01T16.52.56.134,150.880,1.016,-0.684,-0.311
1554151976214,2019-04-01T16.52.56.214,150.960,0.590,-0.500,-0.369
1554151976294,2019-04-01T16.52.56.294,151.040,0.202,-0.713,-0.634
1554151976374,2019-04-01T16.52.56.374,151.120,0.128,-0.626,-0.552
1554151976454,2019-04-01T16.52.56.454,151.200,0.279,-0.530,-0.288
1554151976534,2019-04-01T16.52.56.534,151.280,0.298,-0.635,-0.473
1554151976614,2019-04-01T16.52.56.614,151.360,0.437,-1.081,-0.562
1554151976694,2019-04-01T16.52.56.694,151.440,0.669,-1.065,-0.528
1554151976774,2019-04-01T16.52.56.774,151.520,0.525,-0.827,-0.693
1554151976854,2019-04-01T16.52.56.854,151.600,0.402,-0.574,-0.690
1554151976934,2019-04-01T16.52.56.934,151.680,0.357,-0.485,-0.742
1554151977014,2019-04-01T16.52.57.014,151.760,0.644,-0.747,-0.231
1554151977094,2019-04-01T16.52.57.094,151.840,0.758,-0.553,-0.280
1554151977174,2019-04-01T16.52.57.174,151.920,0.670,-0.552,-0.570
1554151977254,2019-04-01T16.52.57.254,152.000,0.518,-0.742,-0.745
1554151977334,2019-04-01T16.52.57.334,152.080,0.660,-0.831,-0.589
1554151977414,2019-04-01T16.52.57.414,152.160,0.743,-0.779,-0.321
1554151977494,2019-04-01T16.52.57.494,152.240,0.515,-0.601,-0.512
1554151977574,2019-04-01T16.52.57.574,152.320,0.294,-0.582,-0.488
1554151977654,2019-04-01T16.52.57.654,152.400,0.279,-0.686,-0.599
1554151977734,2019-04-01T16.52.57.734,152.480,0.376,-0.766,-0.569
1554151977814,2019-04-01T16.52.57.814,152.560,0.390,-0.965,-0.630
1554151977894,2019-04-01T16.52.57.894,152.640,0.202,-1.021,-0.807
1554151977974,2019-04-01T16.52.57.974,152.720,0.365,-0.714,-0.510
1554151978054,2019-04-01T16.52.58.054,152.800,0.336,-0.443,-0.497
1554151978134,2019-04-01T16.52.58.134,152.880,0.509,-0.457,-0.726
1554151978214,2019-04-01T16.52.58.214,152.960,0.847,-0.861,-0.462
1554151978294,2019-04-01T16.52.58.294,153.040,0.740,-0.751,-0.542
1554151978374,2019-04-01T16.52.58.374,153.120,0.496,-0.607,-0.509
1554151978454,2019-04-01T16.52.58.454,153.200,0.477,-0.387,-0.262
1554151978534,2019-04-01T16.52.58.534,153.280,0.710,-0.665,-0.612
1554151978614,2019-04-01T16.52.58.614,153.360,0.708,-1.029,-0.688
1554151978694,2019-04-01T16.52.58.694,153.440,0.457,-0.910,-0.203
1554151978774,2019-04-01T16.52.58.774,153.520,0.164,-0.533,-0.427
1554151978854,2019-04-01T16.52.58.854,153.600,0.145,-0.737,-0.748
1554151978934,2019-04-01T16.52.58.934,153.680,0.106,-0.852,-0.333
1554151979014,2019-04-01T16.52.59.014,153.760,0.103,-0.757,-0.417
1554151979094,2019-04-01T16.52.59.094,153.840,0.222,-1.215,-0.740
1554151979174,2019-04-01T16.52.59.174,153.920,0.387,-1.133,-0.073
1554151979254,2019-04-01T16.52.59.254,154.000,0.190,-0.525,-0.227
1554151979334,2019-04-01T16.52.59.334,154.080,0.225,-0.519,-0.406
1554151979414,2019-04-01T16.52.59.414,154.160,0.408,-0.771,-0.253
1554151979494,2019-04-01T16.52.59.494,154.240,0.372,-0.540,-0.299
1554151979574,2019-04-01T16.52.59.574,154.320,0.219,-0.397,-0.507
1554151979654,2019-04-01T16.52.59.654,154.400,0.359,-0.617,-0.766
1554151979734,2019-04-01T16.52.59.734,154.480,0.502,-0.678,-0.891
1554151979814,2019-04-01T16.52.59.814,154.560,0.313,-0.520,-1.111
1554151979894,2019-04-01T16.52.59.894,154.640,0.277,-0.394,-0.882
1554151979974,2019-04-01T16.52.59.974,154.720,0.137,-0.243,-0.722
1554151980054,2019-04-01T16.53.00.054,154.800,-0.141,-0.232,-0.899
1554151980134,2019-04-01T16.53.00.134,154.880,-0.278,-0.330,-1.104
1554151980214,2019-04-01T16.53.00.214,154.960,-0.132,-0.362,-1.103
1554151980294,2019-04-01T16.53.00.294,155.040,-0.225,-0.235,-1.231
1554151980374,2019-04-01T16.53.00.374,155.120,-0.283,-0.195,-1.324
1554151980454,2019-04-01T16.53.00.454,155.200,-0.271,-0.198,-1.142
1554151980534,2019-04-01T16.53.00.534,155.280,-0.215,-0.119,-0.995
1554151980614,2019-04-01T16.53.00.614,155.360,-0.186,-0.105,-0.929
1554151980694,2019-04-01T16.53.00.694,155.440,-0.235,-0.087,-1.012
1554151980774,2019-04-01T16.53.00.774,155.520,-0.201,-0.058,-0.930
1554151980854,2019-04-01T16.53.00.854,155.600,-0.173,-0.077,-0.921
1554151980934,2019-04-01T16.53.00.934,155.680,-0.205,-0.084,-1.038
1554151981014,2019-04-01T16.53.01.014,155.760,-0.257,-0.144,-1.275
1554151981094,2019-04-01T16.53.01.094,155.840,-0.218,-0.266,-1.387
1554151981174,2019-04-01T16.53.01.174,155.920,-0.135,-0.333,-1.214
1554151981254,2019-04-01T16.53.01.254,156.000,-0.089,-0.326,-0.875
1554151981334,2019-04-01T16.53.01.334,156.080,-0.105,-0.219,-0.719
1554151981414,2019-04-01T16.53.01.414,156.160,-0.226,-0.443,-1.219
1554151981494,2019-04-01T16.53.01.494,156.240,-0.065,-0.889,-1.114
1554151981574,2019-04-01T16.53.01.574,156.320,0.141,-0.780,-0.546
1554151981654,2019-04-01T16.53.01.654,156.400,0.067,-0.587,-0.245
1554151981734,2019-04-01T16.53.01.734,156.480,0.036,-0.681,-0.257
1554151981814,2019-04-01T16.53.01.814,156.560,0.265,-0.929,-0.360
1554151981894,2019-04-01T16.53.01.894,156.640,0.349,-0.934,-0.406
1554151981974,2019-04-01T16.53.01.974,156.720,0.184,-0.376,-0.322
1554151982054,2019-04-01T16.53.02.054,156.800,0.456,-0.367,-0.581
1554151982134,2019-04-01T16.53.02.134,156.880,0.693,-0.846,-0.693
1554151982214,2019-04-01T16.53.02.214,156.960,0.659,-1.000,-0.554
1554151982294,2019-04-01T16.53.02.294,157.040,0.760,-0.930,-0.180
1554151982374,2019-04-01T16.53.02.374,157.120,0.499,-0.575,-0.375
1554151982454,2019-04-01T16.53.02.454,157.200,0.553,-0.426,-0.329
1554151982534,2019-04-01T16.53.02.534,157.280,0.608,-0.491,-0.271
1554151982614,2019-04-01T16.53.02.614,157.360,0.546,-0.579,-0.321
1554151982694,2019-04-01T16.53.02.694,157.440,0.487,-0.900,-0.453
1554151982774,2019-04-01T16.53.02.774,157.520,0.444,-0.807,-0.357
1554151982854,2019-04-01T16.53.02.854,157.600,0.297,-0.918,-0.421
1554151982934,2019-04-01T16.53.02.934,157.680,0.218,-0.961,-0.536
1554151983014,2019-04-01T16.53.03.014,157.760,0.277,-0.854,-0.580
1554151983094,2019-04-01T16.53.03.094,157.840,0.354,-0.676,-0.477
1554151983174,2019-04-01T16.53.03.174,157.920,0.217,-0.527,-0.328
1554151983254,2019-04-01T16.53.03.254,158.000,0.327,-0.660,-0.201
1554151983334,2019-04-01T16.53.03.334,158.080,0.577,-1.018,-0.333
1554151983414,2019-04-01T16.53.03.414,158.160,0.548,-1.043,-0.446
1554151983494,2019-04-01T16.53.03.494,158.240,0.528,-0.854,-0.484
1554151983574,2019-04-01T16.53.03.574,158.320,0.508,-0.618,-0.615
1554151983654,2019-04-01T16.53.03.654,158.400,0.482,-0.563,-0.496
1554151983734,2019-04-01T16.53.03.734,158.480,0.411,-0.664,-0.453
1554151983814,2019-04-01T16.53.03.814,158.560,0.586,-1.102,-0.183
1554151983894,2019-04-01T16.53.03.894,158.640,0.655,-0.927,-0.293
1554151983974,2019-04-01T16.53.03.974,158.720,0.510,-0.488,-0.202
1554151984054,2019-04-01T16.53.04.054,158.800,0.501,-0.323,-0.273
1554151984134,2019-04-01T16.53.04.134,158.880,0.685,-1.043,-0.908
1554151984214,2019-04-01T16.53.04.214,158.960,1.148,-0.909,-0.205
1554151984294,2019-04-01T16.53.04.294,159.040,0.638,-0.515,-0.738
1554151984374,2019-04-01T16.53.04.374,159.120,0.232,-0.572,-0.582
1554151984454,2019-04-01T16.53.04.454,159.200,0.483,-0.553,-0.342
1554151984534,2019-04-01T16.53.04.534,159.280,0.508,-0.492,-0.288
1554151984614,2019-04-01T16.53.04.614,159.360,0.646,-1.041,-0.542
1554151984694,2019-04-01T16.53.04.694,159.440,0.603,-1.336,-0.499
1554151984774,2019-04-01T16.53.04.774,159.520,0.407,-0.367,-0.194
1554151984854,2019-04-01T16.53.04.854,159.600,0.450,-0.354,-0.219
1554151984934,2019-04-01T16.53.04.934,159.680,0.616,-0.781,-0.325
1554151985014,2019-04-01T16.53.05.014,159.760,0.595,-0.455,-0.479
1554151985094,2019-04-01T16.53.05.094,159.840,0.625,-0.691,-0.933
1554151985174,2019-04-01T16.53.05.174,159.920,0.517,-0.871,-0.672
1554151985254,2019-04-01T16.53.05.254,160.000,0.474,-0.490,-0.600
1554151985334,2019-04-01T16.53.05.334,160.080,0.224,-0.391,-1.064
1554151985414,2019-04-01T16.53.05.414,160.160,0.680,-0.517,-0.797
1554151985494,2019-04-01T16.53.05.494,160.240,0.885,-0.913,-0.462
1554151985574,2019-04-01T16.53.05.574,160.320,0.402,-0.794,-0.117
1554151985654,2019-04-01T16.53.05.654,160.400,0.515,-0.724,-0.480
1554151985734,2019-04-01T16.53.05.734,160.480,0.822,-0.953,-0.904
1554151985814,2019-04-01T16.53.05.814,160.560,0.699,-0.729,-0.478
1554151985894,2019-04-01T16.53.05.894,160.640,0.312,-0.411,-0.221
1554151985974,2019-04-01T16.53.05.974,160.720,0.462,-0.586,-0.322
1554151986054,2019-04-01T16.53.06.054,160.800,0.701,-0.996,-0.458
1554151986134,2019-04-01T16.53.06.134,160.880,0.739,-0.909,-0.686
1554151986214,2019-04-01T16.53.06.214,160.960,0.621,-0.688,-0.615
1554151986294,2019-04-01T16.53.06.294,161.040,0.442,-0.430,-0.577
1554151986374,2019-04-01T16.53.06.374,161.120,0.321,-0.343,-0.667
1554151986454,2019-04-01T16.53.06.454,161.200,0.609,-0.592,-0.784
1554151986534,2019-04-01T16.53.06.534,161.280,0.529,-0.600,-0.676
1554151986614,2019-04-01T16.53.06.614,161.360,0.389,-0.497,-0.369
1554151986694,2019-04-01T16.53.06.694,161.440,0.313,-0.716,-0.695
1554151986774,2019-04-01T16.53.06.774,161.520,0.463,-0.818,-0.445
1554151986854,2019-04-01T16.53.06.854,161.600,0.332,-0.923,-0.389
1554151986934,2019-04-01T16.53.06.934,161.680,0.691,-1.209,-0.624
1554151987014,2019-04-01T16.53.07.014,161.760,0.761,-1.087,-0.229
1554151987094,2019-04-01T16.53.07.094,161.840,0.584,-0.519,-0.459
1554151987174,2019-04-01T16.53.07.174,161.920,0.232,-0.303,-0.648
1554151987254,2019-04-01T16.53.07.254,162.000,0.204,-0.386,-0.650
1554151987334,2019-04-01T16.53.07.334,162.080,0.431,-0.596,-0.191
1554151987414,2019-04-01T16.53.07.414,162.160,0.545,-0.997,-0.621
1554151987494,2019-04-01T16.53.07.494,162.240,0.494,-1.313,-0.637
1554151987574,2019-04-01T16.53.07.574,162.320,0.251,-0.608,-0.357
1554151987654,2019-04-01T16.53.07.654,162.400,0.286,-0.398,-0.187
1554151987734,2019-04-01T16.53.07.734,162.480,0.763,-0.962,-0.236
1554151987814,2019-04-01T16.53.07.814,162.560,0.733,-1.109,-0.244
1554151987894,2019-04-01T16.53.07.894,162.640,0.451,-0.449,-0.078
1554151987974,2019-04-01T16.53.07.974,162.720,0.428,-0.360,-0.261
1554151988054,2019-04-01T16.53.08.054,162.800,0.357,-0.638,-0.168
1554151988134,2019-04-01T16.53.08.134,162.880,0.951,-1.433,-0.705
1554151988214,2019-04-01T16.53.08.214,162.960,0.728,-1.163,-0.282
1554151988294,2019-04-01T16.53.08.294,163.040,0.280,-0.276,-0.198
1554151988374,2019-04-01T16.53.08.374,163.120,0.333,-0.360,-0.610
1554151988454,2019-04-01T16.53.08.454,163.200,0.197,-0.686,-0.618
1554151988534,2019-04-01T16.53.08.534,163.280,0.384,-0.701,-0.416
1554151988614,2019-04-01T16.53.08.614,163.360,0.877,-1.065,-0.786
1554151988694,2019-04-01T16.53.08.694,163.440,0.604,-0.701,-0.654
1554151988774,2019-04-01T16.53.08.774,163.520,0.734,-0.378,-0.850
1554151988854,2019-04-01T16.53.08.854,163.600,0.652,-0.604,-1.068
1554151988934,2019-04-01T16.53.08.934,163.680,0.188,-1.096,-0.753
1554151989014,2019-04-01T16.53.09.014,163.760,0.353,-0.639,-0.229
1554151989094,2019-04-01T16.53.09.094,163.840,0.690,-0.594,-0.759
1554151989174,2019-04-01T16.53.09.174,163.920,0.072,-0.892,-0.844
1554151989254,2019-04-01T16.53.09.254,164.000,0.212,-0.911,-0.375
1554151989334,2019-04-01T16.53.09.334,164.080,0.432,-1.046,-0.450
1554151989414,2019-04-01T16.53.09.414,164.160,0.480,-0.803,-0.468
1554151989494,2019-04-01T16.53.09.494,164.240,0.625,-0.473,-0.282
1554151989574,2019-04-01T16.53.09.574,164.320,0.347,-0.710,-0.648
1554151989654,2019-04-01T16.53.09.654,164.400,0.354,-0.648,-0.499
1554151989734,2019-04-01T16.53.09.734,164.480,0.544,-0.600,-0.348
1554151989814,2019-04-01T16.53.09.814,164.560,0.665,-0.715,-0.269
1554151989894,2019-04-01T16.53.09.894,164.640,0.623,-0.988,-0.617
1554151989974,2019-04-01T16.53.09.974,164.720,0.218,-1.093,-0.632
1554151990054,2019-04-01T16.53.10.054,164.800,0.222,-0.616,-0.368
1554151990134,2019-04-01T16.53.10.134,164.880,0.449,-0.672,-0.265
1554151990214,2019-04-01T16.53.10.214,164.960,0.521,-0.917,-0.357
1554151990294,2019-04-01T16.53.10.294,165.040,0.436,-0.737,-0.355
1554151990374,2019-04-01T16.53.10.374,165.120,0.465,-0.788,-0.340
1554151990454,2019-04-01T16.53.10.454,165.200,0.537,-0.892,-0.428
1554151990534,2019-04-01T16.53.10.534,165.280,0.329,-0.607,-0.299
1554151990614,2019-04-01T16.53.10.614,165.360,0.238,-0.473,-0.364
1554151990694,2019-04-01T16.53.10.694,165.440,0.619,-1.246,-0.231
1554151990774,2019-04-01T16.53.10.774,165.520,0.602,-1.311,-0.221
1554151990854,2019-04-01T16.53.10.854,165.600,0.524,-0.678,-0.225
1554151990934,2019-04-01T16.53.10.934,165.680,0.331,-0.550,-0.355
1554151991014,2019-04-01T16.53.11.014,165.760,0.422,-0.859,-0.458
1554151991094,2019-04-01T16.53.11.094,165.840,0.436,-0.882,-0.402
1554151991174,2019-04-01T16.53.11.174,165.920,0.390,-0.548,-0.398
1554151991254,2019-04-01T16.53.11.254,166.000,0.233,-0.512,-0.399
1554151991334,2019-04-01T16.53.11.334,166.080,0.436,-0.739,-0.267
1554151991414,2019-04-01T16.53.11.414,166.160,0.668,-1.652,-0.350
1554151991494,2019-04-01T16.53.11.494,166.240,0.306,-0.992,-0.204
1554151991574,2019-04-01T16.53.11.574,166.320,0.240,-0.303,-0.158
1554151991654,2019-04-01T16.53.11.654,166.400,0.710,-0.996,-0.411
1554151991734,2019-04-01T16.53.11.734,166.480,0.589,-1.118,-0.282
1554151991814,2019-04-01T16.53.11.814,166.560,0.221,-0.176,-0.093
1554151991894,2019-04-01T16.53.11.894,166.640,0.813,-0.330,-0.403
1554151991974,2019-04-01T16.53.11.974,166.720,0.879,-1.092,-0.737
1554151992054,2019-04-01T16.53.12.054,166.800,0.566,-0.901,-0.812
1554151992134,2019-04-01T16.53.12.134,166.880,0.661,-0.340,-0.938
1554151992214,2019-04-01T16.53.12.214,166.960,0.612,-0.120,-1.086
1554151992294,2019-04-01T16.53.12.294,167.040,0.709,-0.331,-1.090
1554151992374,2019-04-01T16.53.12.374,167.120,0.733,-0.420,-0.814
1554151992454,2019-04-01T16.53.12.454,167.200,0.691,-0.809,-0.515
1554151992534,2019-04-01T16.53.12.534,167.280,0.702,-0.905,-0.521
1554151992614,2019-04-01T16.53.12.614,167.360,0.592,-0.899,-0.477
1554151992694,2019-04-01T16.53.12.694,167.440,0.421,-0.647,-0.279
1554151992774,2019-04-01T16.53.12.774,167.520,0.537,-0.610,-0.435
1554151992854,2019-04-01T16.53.12.854,167.600,0.580,-0.859,-0.387
1554151992934,2019-04-01T16.53.12.934,167.680,0.554,-0.651,-0.381
1554151993014,2019-04-01T16.53.13.014,167.760,0.553,-0.742,-0.402
1554151993094,2019-04-01T16.53.13.094,167.840,0.519,-0.661,-0.276
1554151993174,2019-04-01T16.53.13.174,167.920,0.677,-0.693,-0.500
1554151993254,2019-04-01T16.53.13.254,168.000,0.696,-0.673,-0.387
1554151993334,2019-04-01T16.53.13.334,168.080,0.655,-0.588,-0.604
1554151993414,2019-04-01T16.53.13.414,168.160,0.750,-0.580,-0.609
1554151993494,2019-04-01T16.53.13.494,168.240,0.724,-0.510,-0.642
1554151993574,2019-04-01T16.53.13.574,168.320,0.437,-0.815,-0.257
1554151993654,2019-04-01T16.53.13.654,168.400,0.424,-1.006,-0.441
1554151993734,2019-04-01T16.53.13.734,168.480,0.375,-0.501,-0.210
1554151993814,2019-04-01T16.53.13.814,168.560,0.039,-0.343,-0.310
1554151993894,2019-04-01T16.53.13.894,168.640,0.795,-1.465,-0.575
1554151993974,2019-04-01T16.53.13.974,168.720,0.809,-1.738,-0.527
1554151994054,2019-04-01T16.53.14.054,168.800,0.271,-0.528,-0.247
1554151994134,2019-04-01T16.53.14.134,168.880,0.044,-0.117,-0.363
1554151994214,2019-04-01T16.53.14.214,168.960,0.412,-0.748,-0.376
1554151994294,2019-04-01T16.53.14.294,169.040,0.526,-1.058,-0.451
1554151994374,2019-04-01T16.53.14.374,169.120,0.391,-0.562,-0.401
1554151994454,2019-04-01T16.53.14.454,169.200,0.590,-0.783,-0.517
1554151994534,2019-04-01T16.53.14.534,169.280,0.646,-0.703,-0.318
1554151994614,2019-04-01T16.53.14.614,169.360,0.413,-0.490,-0.407
1554151994694,2019-04-01T16.53.14.694,169.440,0.466,-0.632,-0.582
1554151994774,2019-04-01T16.53.14.774,169.520,1.019,-1.145,-0.638
1554151994854,2019-04-01T16.53.14.854,169.600,0.660,-1.005,-0.552
1554151994934,2019-04-01T16.53.14.934,169.680,0.458,-0.526,-0.428
1554151995014,2019-04-01T16.53.15.014,169.760,0.440,-0.429,-0.327
1554151995094,2019-04-01T16.53.15.094,169.840,0.396,-0.576,-0.428
1554151995174,2019-04-01T16.53.15.174,169.920,0.418,-0.840,-0.396
1554151995254,2019-04-01T16.53.15.254,170.000,0.356,-0.687,-0.268
1554151995334,2019-04-01T16.53.15.334,170.080,0.377,-0.403,-0.170
1554151995414,2019-04-01T16.53.15.414,170.160,0.811,-1.299,-0.341
1554151995494,2019-04-01T16.53.15.494,170.240,0.623,-1.432,-0.358
1554151995574,2019-04-01T16.53.15.574,170.320,0.257,-0.627,-0.269
1554151995654,2019-04-01T16.53.15.654,170.400,0.279,-0.418,-0.328
1554151995734,2019-04-01T16.53.15.734,170.480,0.477,-0.672,-0.428
1554151995814,2019-04-01T16.53.15.814,170.560,0.402,-0.674,-0.087
1554151995894,2019-04-01T16.53.15.894,170.640,0.786,-1.187,-0.341
1554151995974,2019-04-01T16.53.15.974,170.720,0.907,-1.232,-0.290
1554151996054,2019-04-01T16.53.16.054,170.800,0.375,-0.366,-0.380
1554151996134,2019-04-01T16.53.16.134,170.880,0.307,-0.452,-0.415
1554151996214,2019-04-01T16.53.16.214,170.960,0.620,-0.959,-0.583
1554151996294,2019-04-01T16.53.16.294,171.040,0.482,-0.826,-0.541
1554151996374,2019-04-01T16.53.16.374,171.120,0.318,-0.849,-0.601
1554151996454,2019-04-01T16.53.16.454,171.200,0.295,-0.737,-0.497
1554151996534,2019-04-01T16.53.16.534,171.280,0.515,-0.593,-0.334
1554151996614,2019-04-01T16.53.16.614,171.360,0.591,-0.817,-0.363
1554151996694,2019-04-01T16.53.16.694,171.440,0.543,-0.698,-0.468
