epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554150748224,2019-04-01T16.32.28.224,224.400,0.450,-0.954,-0.137
1554150748304,2019-04-01T16.32.28.304,224.480,0.388,-0.578,-0.193
1554150748384,2019-04-01T16.32.28.384,224.560,0.396,-0.979,-0.167
1554150748464,2019-04-01T16.32.28.464,224.640,0.359,-0.874,-0.066
1554150748544,2019-04-01T16.32.28.544,224.720,0.222,-0.821,-0.044
1554150748624,2019-04-01T16.32.28.624,224.800,0.307,-0.862,0.015
1554150748704,2019-04-01T16.32.28.704,224.880,0.447,-0.917,0.046
1554150748784,2019-04-01T16.32.28.784,224.960,0.435,-1.309,-0.061
1554150748864,2019-04-01T16.32.28.864,225.040,0.315,-0.789,-0.134
1554150748944,2019-04-01T16.32.28.944,225.120,0.379,-0.782,-0.209
1554150749024,2019-04-01T16.32.29.024,225.200,0.423,-1.008,-0.070
1554150749104,2019-04-01T16.32.29.104,225.280,0.235,-0.853,-0.071
1554150749184,2019-04-01T16.32.29.184,225.360,0.292,-0.901,-0.087
1554150749264,2019-04-01T16.32.29.264,225.440,0.298,-0.892,-0.173
1554150749344,2019-04-01T16.32.29.344,225.520,0.242,-0.823,-0.226
1554150749424,2019-04-01T16.32.29.424,225.600,0.219,-1.025,-0.173
1554150749504,2019-04-01T16.32.29.504,225.680,0.116,-1.135,-0.127
1554150749584,2019-04-01T16.32.29.584,225.760,0.421,-0.686,-0.045
1554150749664,2019-04-01T16.32.29.664,225.840,0.683,-0.770,-0.107
1554150749744,2019-04-01T16.32.29.744,225.920,0.560,-1.035,-0.118
1554150749824,2019-04-01T16.32.29.824,226.000,0.475,-0.936,-0.126
1554150749904,2019-04-01T16.32.29.904,226.080,0.396,-0.855,-0.197
1554150749984,2019-04-01T16.32.29.984,226.160,0.438,-0.847,-0.092
1554150750064,2019-04-01T16.32.30.064,226.240,0.430,-0.834,0.021
1554150750144,2019-04-01T16.32.30.144,226.320,0.317,-0.930,-0.098
1554150750224,2019-04-01T16.32.30.224,226.400,0.239,-0.995,-0.056
1554150750304,2019-04-01T16.32.30.304,226.480,0.132,-0.896,0.027
1554150750384,2019-04-01T16.32.30.384,226.560,0.187,-0.797,0.054
1554150750464,2019-04-01T16.32.30.464,226.640,0.207,-1.169,0.051
1554150750544,2019-04-01T16.32.30.544,226.720,0.188,-1.089,-0.019
1554150750624,2019-04-01T16.32.30.624,226.800,0.193,-0.801,-0.028
1554150750704,2019-04-01T16.32.30.704,226.880,0.171,-0.941,-0.053
1554150750784,2019-04-01T16.32.30.784,226.960,0.026,-1.020,-0.043
1554150750864,2019-04-01T16.32.30.864,227.040,0.035,-0.970,0.050
1554150750944,2019-04-01T16.32.30.944,227.120,0.180,-1.035,0.017
1554150751024,2019-04-01T16.32.31.024,227.200,0.222,-0.965,0.005
1554150751104,2019-04-01T16.32.31.104,227.280,0.206,-0.776,0.015
1554150751184,2019-04-01T16.32.31.184,227.360,0.294,-0.854,-0.003
1554150751264,2019-04-01T16.32.31.264,227.440,0.449,-0.961,-0.047
1554150751344,2019-04-01T16.32.31.344,227.520,0.342,-1.085,-0.014
1554150751424,2019-04-01T16.32.31.424,227.600,0.406,-0.870,-0.020
1554150751504,2019-04-01T16.32.31.504,227.680,0.454,-0.896,-0.083
1554150751584,2019-04-01T16.32.31.584,227.760,0.408,-0.845,-0.061
1554150751664,2019-04-01T16.32.31.664,227.840,0.430,-0.831,-0.086
1554150751744,2019-04-01T16.32.31.744,227.920,0.370,-0.945,-0.073
1554150751824,2019-04-01T16.32.31.824,228.000,0.411,-0.924,-0.016
1554150751904,2019-04-01T16.32.31.904,228.080,0.458,-0.877,-0.010
1554150751984,2019-04-01T16.32.31.984,228.160,0.400,-0.941,-0.002
1554150752064,2019-04-01T16.32.32.064,228.240,0.291,-0.917,-0.015
1554150752144,2019-04-01T16.32.32.144,228.320,0.254,-0.963,-0.058
1554150752224,2019-04-01T16.32.32.224,228.400,0.248,-0.915,-0.090
1554150752304,2019-04-01T16.32.32.304,228.480,0.210,-0.892,-0.096
1554150752384,2019-04-01T16.32.32.384,228.560,0.122,-1.012,-0.111
1554150752464,2019-04-01T16.32.32.464,228.640,0.163,-0.957,-0.067
1554150752544,2019-04-01T16.32.32.544,228.720,0.194,-0.896,-0.076
1554150752624,2019-04-01T16.32.32.624,228.800,0.201,-0.949,-0.060
1554150752704,2019-04-01T16.32.32.704,228.880,0.209,-0.932,-0.074
1554150752784,2019-04-01T16.32.32.784,228.960,0.315,-1.009,-0.101
1554150752864,2019-04-01T16.32.32.864,229.040,0.396,-1.087,-0.112
1554150752944,2019-04-01T16.32.32.944,229.120,0.349,-0.923,-0.133
1554150753024,2019-04-01T16.32.33.024,229.200,0.344,-0.720,-0.203
1554150753104,2019-04-01T16.32.33.104,229.280,0.392,-0.931,-0.213
1554150753184,2019-04-01T16.32.33.184,229.360,0.318,-0.918,-0.104
1554150753264,2019-04-01T16.32.33.264,229.440,0.333,-0.851,-0.088
1554150753344,2019-04-01T16.32.33.344,229.520,0.324,-0.889,-0.096
1554150753424,2019-04-01T16.32.33.424,229.600,0.321,-0.873,-0.110
1554150753504,2019-04-01T16.32.33.504,229.680,0.348,-1.074,-0.088
1554150753584,2019-04-01T16.32.33.584,229.760,0.305,-1.146,-0.133
1554150753664,2019-04-01T16.32.33.664,229.840,0.175,-0.838,-0.143
1554150753744,2019-04-01T16.32.33.744,229.920,0.108,-0.722,-0.209
1554150753824,2019-04-01T16.32.33.824,230.000,0.142,-1.098,-0.191
1554150753904,2019-04-01T16.32.33.904,230.080,0.223,-0.915,-0.061
1554150753984,2019-04-01T16.32.33.984,230.160,0.209,-0.868,-0.045
1554150754064,2019-04-01T16.32.34.064,230.240,0.183,-0.932,-0.024
1554150754144,2019-04-01T16.32.34.144,230.320,0.194,-0.943,-0.026
1554150754224,2019-04-01T16.32.34.224,230.400,0.300,-1.043,-0.019
1554150754304,2019-04-01T16.32.34.304,230.480,0.438,-1.055,-0.052
1554150754384,2019-04-01T16.32.34.384,230.560,0.280,-0.908,-0.102
1554150754464,2019-04-01T16.32.34.464,230.640,0.235,-0.786,-0.144
1554150754544,2019-04-01T16.32.34.544,230.720,0.367,-1.088,-0.156
1554150754624,2019-04-01T16.32.34.624,230.800,0.220,-0.879,-0.002
1554150754704,2019-04-01T16.32.34.704,230.880,0.363,-0.856,-0.008
1554150754784,2019-04-01T16.32.34.784,230.960,0.232,-0.924,-0.077
1554150754864,2019-04-01T16.32.34.864,231.040,0.226,-0.913,-0.023
1554150754944,2019-04-01T16.32.34.944,231.120,0.329,-0.964,-0.015
1554150755024,2019-04-01T16.32.35.024,231.200,0.296,-0.960,-0.040
1554150755104,2019-04-01T16.32.35.104,231.280,0.239,-1.064,-0.061
1554150755184,2019-04-01T16.32.35.184,231.360,0.214,-0.908,-0.108
1554150755264,2019-04-01T16.32.35.264,231.440,0.227,-0.849,-0.163
1554150755344,2019-04-01T16.32.35.344,231.520,0.179,-0.917,-0.155
1554150755424,2019-04-01T16.32.35.424,231.600,0.145,-1.046,-0.148
1554150755504,2019-04-01T16.32.35.504,231.680,0.085,-0.980,-0.167
1554150755584,2019-04-01T16.32.35.584,231.760,-0.057,-0.968,-0.212
1554150755664,2019-04-01T16.32.35.664,231.840,0.063,-0.974,-0.225
1554150755744,2019-04-01T16.32.35.744,231.920,0.093,-0.887,-0.111
1554150755824,2019-04-01T16.32.35.824,232.000,0.073,-0.974,-0.014
1554150755904,2019-04-01T16.32.35.904,232.080,0.107,-1.027,-0.024
1554150755984,2019-04-01T16.32.35.984,232.160,0.206,-0.952,-0.065
1554150756064,2019-04-01T16.32.36.064,232.240,0.275,-0.935,-0.101
1554150756144,2019-04-01T16.32.36.144,232.320,0.381,-0.856,0.006
1554150756224,2019-04-01T16.32.36.224,232.400,0.416,-0.991,-0.040
1554150756304,2019-04-01T16.32.36.304,232.480,0.371,-0.833,-0.074
1554150756384,2019-04-01T16.32.36.384,232.560,0.393,-0.834,-0.076
1554150756464,2019-04-01T16.32.36.464,232.640,0.333,-0.889,-0.020
1554150756544,2019-04-01T16.32.36.544,232.720,0.307,-0.984,-0.093
1554150756624,2019-04-01T16.32.36.624,232.800,0.362,-1.005,-0.161
1554150756704,2019-04-01T16.32.36.704,232.880,0.330,-1.089,-0.190
1554150756784,2019-04-01T16.32.36.784,232.960,0.178,-0.854,-0.266
1554150756864,2019-04-01T16.32.36.864,233.040,0.223,-0.876,-0.159
1554150756944,2019-04-01T16.32.36.944,233.120,0.233,-0.970,-0.090
1554150757024,2019-04-01T16.32.37.024,233.200,0.161,-0.791,-0.095
1554150757104,2019-04-01T16.32.37.104,233.280,0.167,-0.924,-0.017
1554150757184,2019-04-01T16.32.37.184,233.360,0.214,-0.983,-0.027
1554150757264,2019-04-01T16.32.37.264,233.440,0.315,-1.067,-0.155
1554150757344,2019-04-01T16.32.37.344,233.520,0.434,-1.132,-0.174
1554150757424,2019-04-01T16.32.37.424,233.600,0.389,-0.698,-0.147
1554150757504,2019-04-01T16.32.37.504,233.680,0.323,-0.799,-0.239
1554150757584,2019-04-01T16.32.37.584,233.760,0.386,-0.893,-0.085
1554150757664,2019-04-01T16.32.37.664,233.840,0.431,-0.843,-0.087
1554150757744,2019-04-01T16.32.37.744,233.920,0.409,-0.866,-0.112
1554150757824,2019-04-01T16.32.37.824,234.000,0.354,-0.966,-0.083
1554150757904,2019-04-01T16.32.37.904,234.080,0.374,-1.206,-0.084
1554150757984,2019-04-01T16.32.37.984,234.160,0.344,-0.887,-0.177
1554150758064,2019-04-01T16.32.38.064,234.240,0.285,-0.694,-0.115
1554150758144,2019-04-01T16.32.38.144,234.320,0.312,-1.014,-0.184
1554150758224,2019-04-01T16.32.38.224,234.400,0.298,-0.908,-0.104
1554150758304,2019-04-01T16.32.38.304,234.480,0.276,-0.855,-0.147
1554150758384,2019-04-01T16.32.38.384,234.560,0.233,-0.860,-0.190
1554150758464,2019-04-01T16.32.38.464,234.640,0.289,-0.802,-0.210
1554150758544,2019-04-01T16.32.38.544,234.720,0.391,-0.978,-0.278
1554150758624,2019-04-01T16.32.38.624,234.800,0.314,-0.965,-0.257
1554150758704,2019-04-01T16.32.38.704,234.880,0.632,-0.779,-0.242
1554150758784,2019-04-01T16.32.38.784,234.960,0.527,-0.889,-0.216
1554150758864,2019-04-01T16.32.38.864,235.040,0.557,-0.844,-0.188
1554150758944,2019-04-01T16.32.38.944,235.120,0.527,-0.813,-0.209
1554150759024,2019-04-01T16.32.39.024,235.200,0.450,-0.824,-0.184
1554150759104,2019-04-01T16.32.39.104,235.280,0.460,-0.823,-0.157
1554150759184,2019-04-01T16.32.39.184,235.360,0.489,-0.824,-0.129
1554150759264,2019-04-01T16.32.39.264,235.440,0.471,-0.860,-0.138
1554150759344,2019-04-01T16.32.39.344,235.520,0.381,-0.982,-0.117
1554150759424,2019-04-01T16.32.39.424,235.600,0.254,-0.854,-0.139
1554150759504,2019-04-01T16.32.39.504,235.680,0.266,-0.910,-0.133
1554150759584,2019-04-01T16.32.39.584,235.760,0.213,-0.969,-0.085
1554150759664,2019-04-01T16.32.39.664,235.840,0.181,-1.005,-0.100
1554150759744,2019-04-01T16.32.39.744,235.920,0.188,-0.878,-0.069
1554150759824,2019-04-01T16.32.39.824,236.000,0.164,-0.976,-0.024
1554150759904,2019-04-01T16.32.39.904,236.080,0.145,-0.968,-0.033
1554150759984,2019-04-01T16.32.39.984,236.160,0.191,-0.906,-0.114
1554150760064,2019-04-01T16.32.40.064,236.240,0.242,-0.909,-0.092
1554150760144,2019-04-01T16.32.40.144,236.320,0.301,-1.051,-0.078
1554150760224,2019-04-01T16.32.40.224,236.400,0.345,-1.102,-0.114
1554150760304,2019-04-01T16.32.40.304,236.480,0.351,-0.812,-0.122
1554150760384,2019-04-01T16.32.40.384,236.560,0.396,-0.779,-0.222
1554150760464,2019-04-01T16.32.40.464,236.640,0.403,-0.990,-0.183
1554150760544,2019-04-01T16.32.40.544,236.720,0.361,-0.824,-0.091
1554150760624,2019-04-01T16.32.40.624,236.800,0.396,-0.811,-0.137
1554150760704,2019-04-01T16.32.40.704,236.880,0.392,-0.853,-0.110
1554150760784,2019-04-01T16.32.40.784,236.960,0.367,-0.927,-0.110
1554150760864,2019-04-01T16.32.40.864,237.040,0.347,-1.134,-0.169
1554150760944,2019-04-01T16.32.40.944,237.120,0.324,-1.035,-0.247
1554150761024,2019-04-01T16.32.41.024,237.200,0.173,-0.785,-0.247
1554150761104,2019-04-01T16.32.41.104,237.280,0.168,-0.880,-0.223
1554150761184,2019-04-01T16.32.41.184,237.360,0.242,-0.969,-0.086
1554150761264,2019-04-01T16.32.41.264,237.440,0.191,-0.880,-0.034
1554150761344,2019-04-01T16.32.41.344,237.520,0.118,-0.949,-0.014
1554150761424,2019-04-01T16.32.41.424,237.600,0.093,-0.892,-0.026
1554150761504,2019-04-01T16.32.41.504,237.680,0.258,-0.939,-0.082
1554150761584,2019-04-01T16.32.41.584,237.760,0.343,-1.028,-0.053
1554150761664,2019-04-01T16.32.41.664,237.840,0.273,-1.035,-0.052
1554150761744,2019-04-01T16.32.41.744,237.920,0.305,-0.951,-0.057
1554150761824,2019-04-01T16.32.41.824,238.000,0.400,-0.813,-0.171
1554150761904,2019-04-01T16.32.41.904,238.080,0.419,-0.855,-0.226
1554150761984,2019-04-01T16.32.41.984,238.160,0.399,-0.896,-0.169
1554150762064,2019-04-01T16.32.42.064,238.240,0.353,-0.856,-0.086
1554150762144,2019-04-01T16.32.42.144,238.320,0.442,-0.893,-0.102
1554150762224,2019-04-01T16.32.42.224,238.400,0.374,-0.868,-0.220
1554150762304,2019-04-01T16.32.42.304,238.480,0.396,-0.881,-0.244
1554150762384,2019-04-01T16.32.42.384,238.560,0.332,-1.063,-0.291
1554150762464,2019-04-01T16.32.42.464,238.640,0.306,-0.956,-0.294
1554150762544,2019-04-01T16.32.42.544,238.720,0.250,-0.851,-0.254
1554150762624,2019-04-01T16.32.42.624,238.800,0.224,-0.849,-0.227
1554150762704,2019-04-01T16.32.42.704,238.880,0.153,-0.904,-0.250
1554150762784,2019-04-01T16.32.42.784,238.960,0.064,-1.006,-0.161
1554150762864,2019-04-01T16.32.42.864,239.040,0.060,-0.938,-0.082
1554150762944,2019-04-01T16.32.42.944,239.120,0.078,-0.853,-0.088
1554150763024,2019-04-01T16.32.43.024,239.200,0.074,-0.957,-0.145
1554150763104,2019-04-01T16.32.43.104,239.280,0.158,-0.994,-0.123
1554150763184,2019-04-01T16.32.43.184,239.360,0.298,-1.026,-0.077
1554150763264,2019-04-01T16.32.43.264,239.440,0.328,-0.828,-0.087
1554150763344,2019-04-01T16.32.43.344,239.520,0.353,-0.884,-0.210
1554150763424,2019-04-01T16.32.43.424,239.600,0.321,-0.998,-0.182
1554150763504,2019-04-01T16.32.43.504,239.680,0.379,-0.900,-0.101
1554150763584,2019-04-01T16.32.43.584,239.760,0.407,-0.862,-0.129
1554150763664,2019-04-01T16.32.43.664,239.840,0.412,-0.873,-0.141
1554150763744,2019-04-01T16.32.43.744,239.920,0.390,-0.881,-0.124
1554150763824,2019-04-01T16.32.43.824,240.000,0.383,-0.898,-0.123
1554150763904,2019-04-01T16.32.43.904,240.080,0.371,-0.994,-0.129
1554150763984,2019-04-01T16.32.43.984,240.160,0.361,-1.007,-0.169
1554150764064,2019-04-01T16.32.44.064,240.240,0.285,-0.955,-0.205
1554150764144,2019-04-01T16.32.44.144,240.320,0.104,-0.839,-0.242
1554150764224,2019-04-01T16.32.44.224,240.400,0.183,-0.906,-0.222
1554150764304,2019-04-01T16.32.44.304,240.480,0.210,-0.939,-0.144
1554150764384,2019-04-01T16.32.44.384,240.560,0.220,-0.865,-0.079
1554150764464,2019-04-01T16.32.44.464,240.640,0.211,-0.870,-0.053
1554150764544,2019-04-01T16.32.44.544,240.720,0.164,-0.892,-0.081
1554150764624,2019-04-01T16.32.44.624,240.800,0.203,-0.930,-0.039
1554150764704,2019-04-01T16.32.44.704,240.880,0.251,-0.894,0.049
1554150764784,2019-04-01T16.32.44.784,240.960,0.440,-0.787,0.164
1554150764864,2019-04-01T16.32.44.864,241.040,0.563,-0.409,0.214
1554150764944,2019-04-01T16.32.44.944,241.120,1.061,-0.758,-0.023
1554150765024,2019-04-01T16.32.45.024,241.200,0.812,-1.124,-0.248
1554150765104,2019-04-01T16.32.45.104,241.280,-0.129,-0.179,-0.400
1554150765184,2019-04-01T16.32.45.184,241.360,-0.222,0.154,-0.772
1554150765264,2019-04-01T16.32.45.264,241.440,0.394,-0.620,-0.695
1554150765344,2019-04-01T16.32.45.344,241.520,1.250,-0.395,-1.103
1554150765424,2019-04-01T16.32.45.424,241.600,1.061,-0.090,-1.938
1554150765504,2019-04-01T16.32.45.504,241.680,0.823,0.409,0.192
1554150765584,2019-04-01T16.32.45.584,241.760,1.251,0.323,1.480
1554150765664,2019-04-01T16.32.45.664,241.840,1.709,-0.629,0.527
1554150765744,2019-04-01T16.32.45.744,241.920,0.743,-1.081,0.746
1554150765824,2019-04-01T16.32.45.824,242.000,0.320,-0.592,0.827
1554150765904,2019-04-01T16.32.45.904,242.080,0.550,-0.788,0.600
1554150765984,2019-04-01T16.32.45.984,242.160,0.498,-0.606,0.460
1554150766064,2019-04-01T16.32.46.064,242.240,0.402,-0.727,0.599
1554150766144,2019-04-01T16.32.46.144,242.320,0.430,-0.684,0.629
1554150766224,2019-04-01T16.32.46.224,242.400,0.388,-0.667,0.626
1554150766304,2019-04-01T16.32.46.304,242.480,0.438,-0.639,0.509
1554150766384,2019-04-01T16.32.46.384,242.560,0.628,-0.660,0.375
1554150766464,2019-04-01T16.32.46.464,242.640,0.632,-0.635,0.494
1554150766544,2019-04-01T16.32.46.544,242.720,0.689,-0.597,0.466
1554150766624,2019-04-01T16.32.46.624,242.800,0.628,-0.663,0.484
1554150766704,2019-04-01T16.32.46.704,242.880,0.549,-0.610,0.510
1554150766784,2019-04-01T16.32.46.784,242.960,0.617,-0.606,0.477
1554150766864,2019-04-01T16.32.46.864,243.040,0.606,-0.641,0.470
1554150766944,2019-04-01T16.32.46.944,243.120,0.583,-0.615,0.497
1554150767024,2019-04-01T16.32.47.024,243.200,0.606,-0.608,0.493
1554150767104,2019-04-01T16.32.47.104,243.280,0.596,-0.611,0.479
1554150767184,2019-04-01T16.32.47.184,243.360,0.610,-0.568,0.508
1554150767264,2019-04-01T16.32.47.264,243.440,0.643,-0.515,0.588
1554150767344,2019-04-01T16.32.47.344,243.520,0.640,-0.498,0.579
1554150767424,2019-04-01T16.32.47.424,243.600,0.646,-0.483,0.590
1554150767504,2019-04-01T16.32.47.504,243.680,0.634,-0.471,0.606
1554150767584,2019-04-01T16.32.47.584,243.760,0.632,-0.483,0.599
1554150767664,2019-04-01T16.32.47.664,243.840,0.628,-0.484,0.594
1554150767744,2019-04-01T16.32.47.744,243.920,0.627,-0.479,0.600
1554150767824,2019-04-01T16.32.47.824,244.000,0.625,-0.481,0.595
1554150767904,2019-04-01T16.32.47.904,244.080,0.631,-0.508,0.591
1554150767984,2019-04-01T16.32.47.984,244.160,0.611,-0.535,0.552
1554150768064,2019-04-01T16.32.48.064,244.240,0.635,-0.508,0.579
1554150768144,2019-04-01T16.32.48.144,244.320,0.626,-0.443,0.558
1554150768224,2019-04-01T16.32.48.224,244.400,0.630,-0.562,0.536
1554150768304,2019-04-01T16.32.48.304,244.480,0.624,-0.575,0.552
1554150768384,2019-04-01T16.32.48.384,244.560,0.595,-0.502,0.567
1554150768464,2019-04-01T16.32.48.464,244.640,0.646,-0.513,0.580
1554150768544,2019-04-01T16.32.48.544,244.720,0.658,-0.530,0.560
1554150768624,2019-04-01T16.32.48.624,244.800,0.606,-0.512,0.575
1554150768704,2019-04-01T16.32.48.704,244.880,0.646,-0.545,0.570
1554150768784,2019-04-01T16.32.48.784,244.960,0.632,-0.542,0.572
1554150768864,2019-04-01T16.32.48.864,245.040,0.610,-0.504,0.577
1554150768944,2019-04-01T16.32.48.944,245.120,0.599,-0.507,0.547
1554150769024,2019-04-01T16.32.49.024,245.200,0.601,-0.504,0.552
1554150769104,2019-04-01T16.32.49.104,245.280,0.658,-0.524,0.535
1554150769184,2019-04-01T16.32.49.184,245.360,0.701,-0.476,0.537
1554150769264,2019-04-01T16.32.49.264,245.440,0.751,-0.450,0.499
1554150769344,2019-04-01T16.32.49.344,245.520,0.774,-0.402,0.475
1554150769424,2019-04-01T16.32.49.424,245.600,0.782,-0.406,0.437
1554150769504,2019-04-01T16.32.49.504,245.680,0.809,-0.383,0.403
1554150769584,2019-04-01T16.32.49.584,245.760,0.855,-0.353,0.377
1554150769664,2019-04-01T16.32.49.664,245.840,0.926,-0.310,0.357
1554150769744,2019-04-01T16.32.49.744,245.920,0.988,-0.246,0.264
1554150769824,2019-04-01T16.32.49.824,246.000,1.076,-0.173,0.208
1554150769904,2019-04-01T16.32.49.904,246.080,1.110,-0.143,0.208
1554150769984,2019-04-01T16.32.49.984,246.160,1.029,-0.170,0.077
1554150770064,2019-04-01T16.32.50.064,246.240,0.944,-0.145,0.003
1554150770144,2019-04-01T16.32.50.144,246.320,0.950,-0.153,-0.044
1554150770224,2019-04-01T16.32.50.224,246.400,0.944,-0.084,-0.085
1554150770304,2019-04-01T16.32.50.304,246.480,0.883,-0.027,-0.192
1554150770384,2019-04-01T16.32.50.384,246.560,0.923,0.014,-0.242
1554150770464,2019-04-01T16.32.50.464,246.640,0.871,0.044,-0.239
1554150770544,2019-04-01T16.32.50.544,246.720,0.835,0.060,-0.285
1554150770624,2019-04-01T16.32.50.624,246.800,0.910,0.125,-0.360
1554150770704,2019-04-01T16.32.50.704,246.880,1.032,0.200,-0.428
1554150770784,2019-04-01T16.32.50.784,246.960,1.029,0.160,-0.617
1554150770864,2019-04-01T16.32.50.864,247.040,0.788,0.146,-0.406
1554150770944,2019-04-01T16.32.50.944,247.120,0.780,0.081,-0.444
1554150771024,2019-04-01T16.32.51.024,247.200,0.879,0.158,-0.483
1554150771104,2019-04-01T16.32.51.104,247.280,0.883,0.328,-0.476
1554150771184,2019-04-01T16.32.51.184,247.360,0.883,0.488,-0.410
1554150771264,2019-04-01T16.32.51.264,247.440,0.904,0.615,-0.416
1554150771344,2019-04-01T16.32.51.344,247.520,0.842,0.449,-0.500
1554150771424,2019-04-01T16.32.51.424,247.600,1.002,0.396,-0.584
1554150771504,2019-04-01T16.32.51.504,247.680,1.089,-0.153,-1.101
1554150771584,2019-04-01T16.32.51.584,247.760,0.879,-0.334,-0.639
1554150771664,2019-04-01T16.32.51.664,247.840,0.929,0.010,-0.310
1554150771744,2019-04-01T16.32.51.744,247.920,0.843,0.022,-0.282
1554150771824,2019-04-01T16.32.51.824,248.000,0.921,-0.194,-0.476
1554150771904,2019-04-01T16.32.51.904,248.080,1.102,-0.300,-0.480
1554150771984,2019-04-01T16.32.51.984,248.160,0.854,-0.302,-0.300
1554150772064,2019-04-01T16.32.52.064,248.240,0.627,-0.403,-0.400
1554150772144,2019-04-01T16.32.52.144,248.320,0.666,-0.401,-0.351
1554150772224,2019-04-01T16.32.52.224,248.400,0.629,-0.352,-0.342
1554150772304,2019-04-01T16.32.52.304,248.480,0.549,-0.358,-0.289
1554150772384,2019-04-01T16.32.52.384,248.560,0.509,-0.447,-0.415
1554150772464,2019-04-01T16.32.52.464,248.640,0.658,-0.630,-0.804
1554150772544,2019-04-01T16.32.52.544,248.720,0.614,-0.817,-0.724
1554150772624,2019-04-01T16.32.52.624,248.800,0.319,-0.917,-0.501
1554150772704,2019-04-01T16.32.52.704,248.880,0.166,-0.788,-0.677
1554150772784,2019-04-01T16.32.52.784,248.960,0.212,-0.882,-0.995
1554150772864,2019-04-01T16.32.52.864,249.040,0.174,-0.929,-0.884
1554150772944,2019-04-01T16.32.52.944,249.120,0.044,-0.852,-0.754
1554150773024,2019-04-01T16.32.53.024,249.200,-0.074,-0.715,-0.783
1554150773104,2019-04-01T16.32.53.104,249.280,-0.106,-0.646,-0.772
1554150773184,2019-04-01T16.32.53.184,249.360,-0.171,-0.708,-0.637
1554150773264,2019-04-01T16.32.53.264,249.440,-0.182,-0.743,-0.512
1554150773344,2019-04-01T16.32.53.344,249.520,-0.124,-0.733,-0.401
1554150773424,2019-04-01T16.32.53.424,249.600,-0.211,-0.726,-0.291
1554150773504,2019-04-01T16.32.53.504,249.680,-0.152,-0.701,-0.392
1554150773584,2019-04-01T16.32.53.584,249.760,0.026,-0.716,-0.359
1554150773664,2019-04-01T16.32.53.664,249.840,0.166,-0.925,-0.195
1554150773744,2019-04-01T16.32.53.744,249.920,0.340,-1.076,-0.017
1554150773824,2019-04-01T16.32.53.824,250.000,0.180,-0.874,-0.177
1554150773904,2019-04-01T16.32.53.904,250.080,0.337,-0.853,-0.237
1554150773984,2019-04-01T16.32.53.984,250.160,0.376,-0.827,-0.172
1554150774064,2019-04-01T16.32.54.064,250.240,0.305,-0.757,-0.127
1554150774144,2019-04-01T16.32.54.144,250.320,0.291,-0.836,-0.146
1554150774224,2019-04-01T16.32.54.224,250.400,0.421,-1.007,-0.194
1554150774304,2019-04-01T16.32.54.304,250.480,0.505,-1.209,-0.213
1554150774384,2019-04-01T16.32.54.384,250.560,0.209,-0.955,-0.387
1554150774464,2019-04-01T16.32.54.464,250.640,0.112,-0.835,-0.469
1554150774544,2019-04-01T16.32.54.544,250.720,0.273,-0.852,-0.096
1554150774624,2019-04-01T16.32.54.624,250.800,0.188,-0.733,-0.112
1554150774704,2019-04-01T16.32.54.704,250.880,0.223,-0.860,-0.124
1554150774784,2019-04-01T16.32.54.784,250.960,0.291,-0.991,-0.090
1554150774864,2019-04-01T16.32.54.864,251.040,0.350,-1.121,-0.132
1554150774944,2019-04-01T16.32.54.944,251.120,0.472,-1.158,-0.302
1554150775024,2019-04-01T16.32.55.024,251.200,0.474,-0.733,-0.305
1554150775104,2019-04-01T16.32.55.104,251.280,0.434,-0.742,-0.323
1554150775184,2019-04-01T16.32.55.184,251.360,0.289,-0.826,-0.232
1554150775264,2019-04-01T16.32.55.264,251.440,0.262,-0.766,-0.181
1554150775344,2019-04-01T16.32.55.344,251.520,0.272,-0.875,-0.125
1554150775424,2019-04-01T16.32.55.424,251.600,0.247,-0.990,-0.075
1554150775504,2019-04-01T16.32.55.504,251.680,0.269,-1.227,-0.152
1554150775584,2019-04-01T16.32.55.584,251.760,0.251,-1.003,-0.270
1554150775664,2019-04-01T16.32.55.664,251.840,0.159,-0.714,-0.378
1554150775744,2019-04-01T16.32.55.744,251.920,0.311,-0.860,-0.146
1554150775824,2019-04-01T16.32.55.824,252.000,0.229,-0.824,-0.125
1554150775904,2019-04-01T16.32.55.904,252.080,0.261,-0.864,-0.115
1554150775984,2019-04-01T16.32.55.984,252.160,0.302,-0.869,-0.094
1554150776064,2019-04-01T16.32.56.064,252.240,0.372,-1.051,-0.146
1554150776144,2019-04-01T16.32.56.144,252.320,0.510,-1.229,-0.198
1554150776224,2019-04-01T16.32.56.224,252.400,0.431,-0.828,-0.207
1554150776304,2019-04-01T16.32.56.304,252.480,0.404,-0.718,-0.258
1554150776384,2019-04-01T16.32.56.384,252.560,0.348,-0.868,-0.224
1554150776464,2019-04-01T16.32.56.464,252.640,0.297,-0.752,-0.163
1554150776544,2019-04-01T16.32.56.544,252.720,0.361,-0.844,-0.174
1554150776624,2019-04-01T16.32.56.624,252.800,0.354,-0.882,-0.121
1554150776704,2019-04-01T16.32.56.704,252.880,0.341,-0.991,-0.149
1554150776784,2019-04-01T16.32.56.784,252.960,0.349,-1.352,-0.293
1554150776864,2019-04-01T16.32.56.864,253.040,0.113,-0.741,-0.331
